"title","content","date","variant","images","verified","author","rating","product","url","ISBN","reviewID"
"I'm a massive Paul fan, but this comes up lacking","What a massive disappointment. Most of the songs center on Macca's solo career and Linda is in the book on practically every page. Paul also includes his political viewpoints throughout which I certainly do not want to hear. The massive hypocrisy of droning on and on about climate change when the book was printed in China is beyond belief. The book is beautifully produced on nice paper and the presentation is impeccable. But that can't negate the fact there is absolutely nothing new or revealing here. Paul has told all of these stories so many times I can recite them word-perfect. It pains me as a life-long Beatles fanatic to pan this book, but if you're a serious fan, you've seen, read and heard all of this before.","15 Nov 2021","","","Yes","Candace Scott","2.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","RRQ571I6IGDC7"
"The man on the Flaming Pie","I wouldn't tell you the book is spectacular if I didn't believe it.  Any Beatles, Macca, songwriter, and possibly just a music fan, could benefit from something in this book.  It is beautifully done, full of handwritten notes, pages of scrapbooks, and Paul's delightful drawings.  You see all this and say, ""why didn't you give it 5 stars?""  I can tell you that in two words, Flaming Pie.  Flaming Pie is my second favorite Macca song of all time and yet, it didn't make the cut.  That wasn't all, I looked and looked to make sure I didn't miss these too, Ballroom Dancing, Take it Away, Press, Beautiful Night, and Wanderlust.  You may not miss those songs, but if you love all of those like I do, you feel a little short.  Overall, I love it, I am so grateful it was released and even more happy for the tunes that often grace my eardrums","19 Nov 2021","","","Yes","Champ","4.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R1K2EON1VO5QZQ"
"Nothing Too Much Just Out Of Sight","This tremendous book has taken me a full week to read and experience cover to cover. What a joy it has been! It is a very candid book about Paul's songwriting processes and the circumstances, relationships, cultures and philosophies that brought them to life. You will also learn a tremendous amount about Paul's worlds, loves and inspirations. Nothing has been whitewashed, his various comments on Jane Asher and John Lennon were startling. As this never pretended to be an autobiography, selective parts of his public life have been omitted as he is of course entitled to do. Such a great book for a McCartney fan, it is at least as good as the Beatles' Anthology, if not better due to the deeper dives.","09 Nov 2021","","","Yes","David Bower","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R80NIAFCHJAKN"
"Fascinating book!","Paul's book is unusually structured but it works well.  It offers an intriguing look at the creation many of his and The Beatles songs.  It's an intimate recounting of the history of Britain's most iconic group and Paul's personal history and insights.  It's a worthy autobiography of one of our generations most beloved entertainers.","17 Nov 2021","","","Yes","Kindle Customer","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R2C9RLWU5URITH"
"Absolutely lovely","Received this as a surprise gift from my sweet husband who knows I love Paul McCartney. We’ve seen him three times in concert. I love reading all the history of each song. The accompanying photos and explanations are so interesting! Highly recommended!","11 Nov 2021","","https://m.media-amazon.com/images/I/81j5+ze5euL._SY88.jpg","Yes","Rebecca Alford","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R3O5NGIUWT46EQ"
"Great book to add to your Beatles Library!","Great book to add to your Beatles library! Will be treasured!","02 Nov 2021","","","Yes","Donna","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R1MXV4OEFTWJP7"
"A Beautiful Look Into the Mind of Paul","This book is absolutely wonderful. I love reading the stories of the songs out loud to my kids and then I play that same song on the guitar and we talk about the nuances of its composition. So cool to learn about the inspirations behind the lyrics and the details of Paul’s musical collaborations, especially with John. A must-have for Beatles fans.","13 Nov 2021","","","Yes","N. M. Smith","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R1BOZHLOC8KANF"
"Stayed up all night reading it","Paul writes with fondness and respect for the people in his life.  There's very little drama or contention in his stories, just sweet meanderings down memory lane.  It is perfect reading during a stressful pandemic.","03 Nov 2021","","","Yes","Ike","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","R1C9EDVC7VK8MN"
"Bad packaging by Amazon.  Box damaged","From an Amazon Prime customer, great content in the book, but Amazon's very thin and poor packaging resulted in the Collector box being dinged and damaged on 4 corners.  Beware","07 Nov 2021","","","Yes","Robert W Adams","2.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews","163149256X","RUQNKQ5J9SK9S"
"He tosses words up in the air...and they become magic","These volumes are indeed magical.  Sir Paul writes in his typically conversational tone...if I close my eyes, I can almost hear him chatting about his songs in the vein in which these remembrances have been written.  I've listened to several of his interviews about these books where he reads from them.  The songs are treasures and his commentary about them is wonderful.  He writes that he doesn't know where the selection came from; he didn't select the songs, he was asked by Paul Muldoon over the course of their sessions during the five years they worked together on this, to comment on several songs a session and Muldoon provided the list.  Those I was not familiar with, mostly from his early Wings years, I've listened to as he writes about them and you really get valuable context.  I've been a McCartney fan since 1964, when I was 10, and first heard The Beatles at summer camp.  This book is a treasure as is Paul McCartney.","09 Nov 2021","","","Yes","MishaZoe","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","163149256X","RIYKGALLPSRAI"
"Buy it.","This is a perfect book for any Beatles or Paul McCartney fan. It is costly but WELL WORTH IT. A ton of info packed into an 8 pound tome. A good way to learn about song writing from a genius.","21 Nov 2021","","","Yes","Kimberly Kimmel","5.0","The Lyrics: 1956 to the Present","https://www.amazon.com/Lyrics-1956-Present-Paul-McCartney/product-reviews/163149256X/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews","163149256X","R3OPMFY1PVYSC3"
"Podcast Plus","I listened to Talking Sopranos at the beginning of quarantine. The book is the premium version of the podcast. I blew through it in one day - how could you not? I have every Sopranos book and this is a must have for anyone who considers themselves to be a fan. Perfect addition to my bookshelf. Thank you for doing this Steve and Michael!","06 Nov 2021","","","Yes","Luke T.","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive/product-reviews/0063090023/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0063090023","RRHRTW3EHRLEH"
"FANTASTIC !!!!","This book is incredible. A must have for any Sopranos fan. It’s just excellent!! Thanks to Michael and Steve for giving us Sopranos fans this great gift!!!!","04 Nov 2021","","","Yes","Ashley T.","5.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive/product-reviews/0063090023/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0063090023","R28H1D03S04U9K"
"It’s a transcript of the pod cast….","Don’t buy How is a written book an oral history, much less “the definitive oral history“. Other then the pictures this book is worthless if you’ve listens to the pod cast. Literally a transcript of the show, even the “additional” information or comments are things repeated in the show or other interviews before.","08 Nov 2021","","","Yes","3ts","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive/product-reviews/0063090023/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0063090023","R3LEHVUK9VK6EM"
"Book?? More like a podcast transcript","I am a huge fan of the show and podcast, but this ""book"" is a major disappointment... it is simply a transcript of the podcast.  What a lame money grab.","05 Nov 2021","","","Yes","John Morgan","1.0","Woke Up This Morning: The Definitive Oral History of The Sopranos","https://www.amazon.com/Woke-Up-This-Morning-Definitive/product-reviews/0063090023/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews","0063090023","RRPOU52V9PRDI"
